FOLDER,IN FILE,CHANNEL,CLIP LENGTH,SAMPLE RATE,OFFSET,DURATION,MANUAL ID
E:/Mixed_Bird/subset/,Amazona-aestiva-467090.wav,0,18.263990929705216,44100,9.000000000000002,2.9999999999999982,bird
E:/Mixed_Bird/subset/,Amazona-aestiva-467090.wav,0,18.263990929705216,44100,12.0,3.0,bird
E:/Mixed_Bird/subset/,Amazona-aestiva-467090.wav,0,18.263990929705216,44100,15.0,3.0000000000000036,bird
E:/Mixed_Bird/subset/,Amazona-ochrocephala-12092.wav,0,35.91836734693877,44100,33.0,2.9183673469387728,bird
E:/Mixed_Bird/subset/,Amazona-ochrocephala-151953.wav,0,16.031995464852606,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Amazona-ochrocephala-151953.wav,0,16.031995464852606,44100,6.0,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Amblycercus-holosericeus-250471.wav,0,106.60571428571428,44100,30.0,3.0,bird
E:/Mixed_Bird/subset/,Amblycercus-holosericeus-250471.wav,0,106.60571428571428,44100,81.0,3.0,bird
E:/Mixed_Bird/subset/,Andigena-hypoglauca-36062.wav,0,63.137959183673466,44100,39.0,2.999999999999993,bird
E:/Mixed_Bird/subset/,Anhima-cornuta-453568.wav,0,16.248163265306122,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Anhima-cornuta-453568.wav,0,16.248163265306122,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Anhima-cornuta-453568.wav,0,16.248163265306122,44100,12.0,3.0,bird
E:/Mixed_Bird/subset/,Anhima-cornuta-453568.wav,0,16.248163265306122,44100,15.0,1.2481632653061219,bird
E:/Mixed_Bird/subset/,Ara-macao-717.wav,0,23.405714285714286,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Aramides-calopterus-264400.wav,0,19.356734693877552,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Aramides-calopterus-264400.wav,0,19.356734693877552,44100,6.0,2.9999999999999982,bird
E:/Mixed_Bird/subset/,Aramides-calopterus-264400.wav,0,19.356734693877552,44100,8.999999999999998,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Aramides-calopterus-264400.wav,0,19.356734693877552,44100,12.0,3.0,bird
E:/Mixed_Bird/subset/,Aramides-calopterus-264400.wav,0,19.356734693877552,44100,15.0,2.9999999999999964,bird
E:/Mixed_Bird/subset/,Ardea-cocoi-351103.wav,0,9.508571428571429,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Ardea-cocoi-351103.wav,0,9.508571428571429,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Arremon-brunneinucha-27766.wav,0,13.244081632653062,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Arremon-brunneinucha-27766.wav,0,13.244081632653062,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Arremon-brunneinucha-297000.wav,0,17.841632653061225,44100,0.0,3.0000000000000004,bird
E:/Mixed_Bird/subset/,Arremon-brunneinucha-297000.wav,0,17.841632653061225,44100,6.000000000000001,3.000000000000001,bird
E:/Mixed_Bird/subset/,Arremon-brunneinucha-297000.wav,0,17.841632653061225,44100,9.000000000000002,3.0,bird
E:/Mixed_Bird/subset/,Arremon-brunneinucha-297000.wav,0,17.841632653061225,44100,12.000000000000002,2.9999999999999982,bird
E:/Mixed_Bird/subset/,Arremon-brunneinucha-297000.wav,0,17.841632653061225,44100,15.0,2.8416326530612253,bird
E:/Mixed_Bird/subset/,Arremon-castaneiceps-261298.wav,0,22.413061224489795,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Arremon-castaneiceps-261298.wav,0,22.413061224489795,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Arremon-castaneiceps-261298.wav,0,22.413061224489795,44100,12.0,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Arremon-castaneiceps-40019.wav,0,58.331428571428575,44100,57.00000000000001,1.3314285714285674,bird
E:/Mixed_Bird/subset/,Arremon-taciturnus-219073.wav,0,16.979591836734695,44100,0.0,3.0000000000000004,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,3.0000000000000004,3.0000000000000004,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,6.000000000000001,3.000000000000001,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,9.000000000000002,3.0,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,18.000000000000004,3.0,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,21.000000000000004,3.0,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,24.000000000000004,3.0,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,27.000000000000004,3.0,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,30.000000000000004,3.0000000000000036,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,33.00000000000001,3.0,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,36.00000000000001,3.0,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,39.00000000000001,3.0,bird
E:/Mixed_Bird/subset/,Arundinicola-leucocephala-111441.wav,0,44.64,44100,42.00000000000001,2.6399999999999935,bird
E:/Mixed_Bird/subset/,Asthenes-helleri-47785.wav,0,11.885714285714286,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Asthenes-helleri-47785.wav,0,11.885714285714286,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Asthenes-helleri-47785.wav,0,11.885714285714286,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Athene-cunicularia-6469.wav,0,33.201632653061225,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Athene-cunicularia-6469.wav,0,33.201632653061225,44100,6.0,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Athene-cunicularia-6469.wav,0,33.201632653061225,44100,9.000000000000002,2.9999999999999982,bird
E:/Mixed_Bird/subset/,Athene-cunicularia-6469.wav,0,33.201632653061225,44100,12.0,3.0,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,9.0,3.0,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,12.0,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,15.000000000000002,2.9999999999999982,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,18.0,3.0,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,21.0,3.0,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,24.0,3.0000000000000036,bird
E:/Mixed_Bird/subset/,Atlapetes-melanolaemus-219220.wav,0,32.36399092970522,44100,30.000000000000004,2.3639909297052135,bird
E:/Mixed_Bird/subset/,Attila-bolivianus-296583.wav,0,31.0334693877551,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-bolivianus-296583.wav,0,31.0334693877551,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-bolivianus-296583.wav,0,31.0334693877551,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-bolivianus-296583.wav,0,31.0334693877551,44100,9.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-bolivianus-296583.wav,0,31.0334693877551,44100,15.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-bolivianus-296583.wav,0,31.0334693877551,44100,18.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-bolivianus-296583.wav,0,31.0334693877551,44100,21.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-bolivianus-296583.wav,0,31.0334693877551,44100,24.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,9.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,12.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,18.0,2.9999999999999964,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,27.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,36.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,39.0,2.999999999999993,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,41.99999999999999,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,44.99999999999999,3.000000000000007,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,48.0,2.999999999999993,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,50.99999999999999,3.000000000000007,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,54.0,2.999999999999993,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,56.99999999999999,3.000000000000007,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,60.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,63.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,69.0,3.0,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,72.0,2.999999999999986,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,74.99999999999999,3.000000000000014,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,81.0,2.999999999999986,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,83.99999999999999,3.000000000000014,bird
E:/Mixed_Bird/subset/,Attila-spadiceus-27760.wav,0,97.5934693877551,44100,87.0,2.999999999999986,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,9.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,12.0,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,15.000000000000002,2.9999999999999982,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,18.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,21.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,24.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,27.0,3.0000000000000036,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,36.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,39.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,42.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,45.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,48.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,54.0,3.000000000000007,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,57.00000000000001,3.0,bird
E:/Mixed_Bird/subset/,Automolus-infuscatus-270606.wav,0,64.10448979591837,44100,60.00000000000001,2.999999999999986,bird
E:/Mixed_Bird/subset/,Automolus-subulatus-146383.wav,0,63.0,44100,36.0,3.0,bird
E:/Mixed_Bird/subset/,Automolus-subulatus-146383.wav,0,63.0,44100,48.0,3.0,bird
E:/Mixed_Bird/subset/,Bartramia-longicauda-104333.wav,0,18.791995464852608,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Bartramia-longicauda-104333.wav,0,18.791995464852608,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Bartramia-longicauda-104333.wav,0,18.791995464852608,44100,6.0,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Bartramia-longicauda-104333.wav,0,18.791995464852608,44100,9.000000000000002,2.9999999999999982,bird
E:/Mixed_Bird/subset/,Bartramia-longicauda-104333.wav,0,18.791995464852608,44100,12.0,3.0,bird
E:/Mixed_Bird/subset/,Bartramia-longicauda-104333.wav,0,18.791995464852608,44100,15.0,3.0000000000000036,bird
E:/Mixed_Bird/subset/,Bartramia-longicauda-104334.wav,0,13.055986394557824,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Bartramia-longicauda-104334.wav,0,13.055986394557824,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Bartramia-longicauda-104334.wav,0,13.055986394557824,44100,9.0,3.0,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-122269.wav,0,143.97598639455782,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-122269.wav,0,143.97598639455782,44100,45.0,3.0,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-122269.wav,0,143.97598639455782,44100,54.00000000000001,2.999999999999993,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-122269.wav,0,143.97598639455782,44100,66.0,3.0,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-122269.wav,0,143.97598639455782,44100,69.0,3.0,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-122269.wav,0,143.97598639455782,44100,105.00000000000001,3.0,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-147397.wav,0,30.04798185941043,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-147397.wav,0,30.04798185941043,44100,12.0,3.0,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-147397.wav,0,30.04798185941043,44100,15.0,3.0,bird
E:/Mixed_Bird/subset/,Baryphthengus-martii-147397.wav,0,30.04798185941043,44100,27.0,3.0,bird
E:/Mixed_Bird/subset/,Berlepschia-rikeri-87240.wav,0,4.247981859410431,44100,3.0,1.247981859410431,bird
E:/Mixed_Bird/subset/,Bolborhynchus-lineola-238050.wav,0,19.879183673469388,44100,0.0,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-lineola-238050.wav,0,19.879183673469388,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-lineola-238050.wav,0,19.879183673469388,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-lineola-238050.wav,0,19.879183673469388,44100,9.0,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-lineola-238050.wav,0,19.879183673469388,44100,12.0,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-lineola-238050.wav,0,19.879183673469388,44100,15.0,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,0.0,3.0000000000000004,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,3.0000000000000004,3.0000000000000004,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,6.000000000000001,3.000000000000001,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,9.000000000000002,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,12.000000000000002,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,15.000000000000004,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,18.000000000000004,2.9999999999999964,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,21.0,3.0000000000000036,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,24.000000000000004,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,27.000000000000004,3.0000000000000036,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,30.000000000000007,2.999999999999993,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,33.0,3.000000000000007,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,36.00000000000001,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,39.00000000000001,2.999999999999993,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,42.0,3.000000000000007,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,45.00000000000001,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,48.00000000000001,2.999999999999993,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,51.0,3.000000000000007,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,54.00000000000001,3.0,bird
E:/Mixed_Bird/subset/,Bolborhynchus-orbygnesius-219780.wav,0,62.24399092970521,44100,57.00000000000001,3.000000000000007,bird
E:/Mixed_Bird/subset/,Bucco-macrodactylus-474768.wav,0,44.16,44100,0.0,2.9999999999999996,bird
E:/Mixed_Bird/subset/,Bucco-macrodactylus-474768.wav,0,44.16,44100,2.9999999999999996,2.9999999999999996,bird
E:/Mixed_Bird/subset/,Bucco-macrodactylus-474768.wav,0,44.16,44100,14.999999999999998,2.9999999999999982,bird
E:/Mixed_Bird/subset/,Bucco-macrodactylus-474768.wav,0,44.16,44100,41.99999999999999,2.1600000000000037,bird
E:/Mixed_Bird/subset/,Busarellus-nigricollis-111235.wav,0,18.72,44100,6.0,3.0,bird
E:/Mixed_Bird/subset/,Busarellus-nigricollis-260345.wav,0,27.846530612244898,44100,0.0,2.9999999999999996,bird
E:/Mixed_Bird/subset/,Busarellus-nigricollis-260345.wav,0,27.846530612244898,44100,2.9999999999999996,2.9999999999999996,bird
E:/Mixed_Bird/subset/,Busarellus-nigricollis-260345.wav,0,27.846530612244898,44100,11.999999999999998,3.0,bird
E:/Mixed_Bird/subset/,Busarellus-nigricollis-260345.wav,0,27.846530612244898,44100,17.999999999999996,3.0,bird
E:/Mixed_Bird/subset/,Busarellus-nigricollis-260345.wav,0,27.846530612244898,44100,20.999999999999996,3.0,bird
E:/Mixed_Bird/subset/,Busarellus-nigricollis-260345.wav,0,27.846530612244898,44100,23.999999999999996,3.0,bird
E:/Mixed_Bird/subset/,Buteo-albonotatus-521956.wav,0,41.97877551020408,44100,0.0,3.0000000000000004,bird
E:/Mixed_Bird/subset/,Buteo-albonotatus-521956.wav,0,41.97877551020408,44100,3.0000000000000004,3.0000000000000004,bird
E:/Mixed_Bird/subset/,Buteo-albonotatus-521956.wav,0,41.97877551020408,44100,12.000000000000002,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Buteo-albonotatus-521956.wav,0,41.97877551020408,44100,21.0,3.0000000000000036,bird
E:/Mixed_Bird/subset/,Buteo-brachyurus-97291.wav,0,13.8,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Buteo-brachyurus-97291.wav,0,13.8,44100,6.0,3.0000000000000018,bird
E:/Mixed_Bird/subset/,Buteo-brachyurus-97291.wav,0,13.8,44100,9.000000000000002,2.9999999999999982,bird
E:/Mixed_Bird/subset/,Buteo-brachyurus-97291.wav,0,13.8,44100,12.0,1.8000000000000007,bird
E:/Mixed_Bird/subset/,Buteogallus-urubitinga-57986.wav,0,39.88897959183674,44100,3.0,3.0,bird
E:/Mixed_Bird/subset/,Buteogallus-urubitinga-57986.wav,0,39.88897959183674,44100,12.0,3.0,bird
E:/Mixed_Bird/subset/,Buteogallus-urubitinga-57986.wav,0,39.88897959183674,44100,15.0,3.0,bird
E:/Mixed_Bird/subset/,Buteogallus-urubitinga-57986.wav,0,39.88897959183674,44100,24.0,3.0000000000000036,bird
E:/Mixed_Bird/subset/,Buteogallus-urubitinga-57986.wav,0,39.88897959183674,44100,27.000000000000004,2.9999999999999964,bird
E:/Mixed_Bird/subset/,Buteogallus-urubitinga-57986.wav,0,39.88897959183674,44100,33.0,3.0,bird
