,IN FILE,CLIP LENGTH,OFFSET,DURATION,MAX FREQ,MIN FREQ,SAMPLE RATE,MANUAL ID,TIME_SPENT,LAST MOD BY,CONFIDENCE,RETIRED,COUNTED,FOLDER,COMMON,SCIENTIFIC
13,XC129963_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,50.5687,12.2995,1.5499,24000,0,48000,Celeus grammicus,135.216,Jasonq 07/27/2022-18:20:17,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
14,XC129963_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,50.5687,15.7014,1.3599,24000,0,48000,Celeus grammicus,135.216,Jasonq 07/27/2022-18:20:17,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
15,XC129963_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,50.5687,18.5213,1.2999,24000,0,48000,Celeus grammicus,135.216,Jasonq 07/27/2022-18:20:17,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
16,XC129963_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,50.5687,30.7328,1.3999,24000,0,48000,Celeus grammicus,135.216,Jasonq 07/27/2022-18:20:17,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
17,XC129963_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,50.5687,32.6107,1.3099,24000,0,48000,Celeus grammicus,135.216,Jasonq 07/27/2022-18:20:17,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
18,XC129963_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,50.5687,41.3883,1.28,24000,0,48000,Celeus grammicus,135.216,Jasonq 07/27/2022-18:20:17,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
19,XC129963_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,50.5687,45.7562,1.0999,24000,0,48000,Celeus grammicus,135.216,Jasonq 07/27/2022-18:20:17,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
20,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,10.5025,1.81,24000,0,44100,bird,444.829,lynette 07/27/2022-18:06:24,0,False,0,./COSMOS,bird,bird
21,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,18.5225,1.89,24000,0,44100,bird,215.04,lynette 07/27/2022-18:06:09,0,False,0,./COSMOS,bird,bird
22,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,28.7525,1.64,24000,0,44100,bird,444.829,lynette 07/27/2022-18:06:24,0,False,0,./COSMOS,bird,bird
23,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,27.7825,0.61,24000,0,44100,bird,444.829,lynette 07/27/2022-18:06:24,0,False,0,./COSMOS,bird,bird
24,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,26.0825,0.46,24000,0,44100,bird,215.04,lynette 07/27/2022-18:06:09,0,False,0,./COSMOS,bird,bird
25,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,31.1225,0.59,24000,0,44100,bird,215.04,lynette 07/27/2022-18:06:09,0,False,0,./COSMOS,bird,bird
26,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,23.5825,0.86,24000,0,44100,bird,215.04,lynette 07/27/2022-18:06:09,0,False,0,./COSMOS,bird,bird
27,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,22.2925,0.87,24000,0,44100,bird,444.829,lynette 07/27/2022-18:06:24,0,False,0,./COSMOS,bird,bird
28,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,8.7325,0.64,24000,0,44100,bird,444.829,lynette 07/27/2022-18:06:24,0,False,0,./COSMOS,bird,bird
29,XC148040_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,38.72,0.6025,2.64,24000,0,44100,bird,229.789,lynette 07/27/2022-18:06:24,0,False,0,./COSMOS,bird,bird
30,XC148280_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,21.8133,6.7604,1.3996,24000,0,44100,Celeus grammicus,39.695,lynette 07/27/2022-18:36:53,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
31,XC148370_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,11.2133,3.8093,1.6499,24000,0,44100,bird,186.729,Jasonq 07/27/2022-17:47:58,0,False,0,./COSMOS,bird,bird
32,XC148372_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,30.3067,4.412,1.0149,24000,0,44100,Celeus grammicus,66.261,vanessa 07/27/2022-21:48:53,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
33,XC148372_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,30.3067,5.9568,0.9599,24000,0,44100,Celeus grammicus,66.261,vanessa 07/27/2022-21:48:53,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
34,XC148372_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,30.3067,16.0857,1.0099,24000,0,44100,Celeus grammicus,66.261,vanessa 07/27/2022-21:48:53,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
35,XC148372_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,30.3067,19.9053,1.0499,24000,0,44100,Celeus grammicus,66.261,vanessa 07/27/2022-21:48:53,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
36,XC148374_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,10.7467,1.8492,1.2216,24000,0,44100,Celeus grammicus,78.772,vanessa 07/27/2022-21:47:39,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
37,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,0.3025,1.015,24000,0,44100,Celeus grammicus,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
38,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,11.9475,1.86,24000,0,44100,bird,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,bird,bird
39,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,13.9175,0.83,24000,0,44100,Celeus grammicus,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
40,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,46.3375,1.68,24000,0,44100,bird,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,bird,bird
41,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,48.4675,1.95,24000,0,44100,bird,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,bird,bird
42,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,55.8275,2.05,24000,0,44100,bird,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,bird,bird
43,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,63.7875,2.04,24000,0,44100,bird,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,bird,bird
44,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,70.3775,1.01,24000,0,44100,Celeus grammicus,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
45,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,80.9675,1.29,24000,0,44100,Celeus grammicus,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
46,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,85.9475,1.8,24000,0,44100,bird,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,bird,bird
47,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,97.9475,0.64,24000,0,44100,Celeus grammicus,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
48,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,101.518,0.949,24000,0,44100,Celeus grammicus,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
49,XC148376_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,121.4,112.207,0.701,24000,0,44100,Celeus grammicus,284.457,vanessa 07/27/2022-22:07:30,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
50,XC148380_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,14.8667,1.6021,4.1591,24000,0,44100,Celeus grammicus,74.046,lynette 07/27/2022-18:32:54,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
51,XC148384_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,33.6933,12.875,0.9798,24000,0,44100,Celeus grammicus,261.278,vanessa 07/27/2022-22:02:06,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
52,XC148384_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,33.6933,17.3541,0.8498,24000,0,44100,bird,261.278,vanessa 07/27/2022-22:02:06,0,False,0,./COSMOS,bird,bird
53,XC148384_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,33.6933,5.6664,0.8798,24000,0,44100,bird,261.278,vanessa 07/27/2022-22:02:06,0,False,0,./COSMOS,bird,bird
54,XC148384_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,33.6933,10.8853,0.6899,24000,0,44100,bird,261.278,vanessa 07/27/2022-22:02:06,0,False,0,./COSMOS,bird,bird
55,XC148384_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,33.6933,25.6474,1.2948,24000,0,44100,Celeus grammicus,275.124,vanessa 07/27/2022-22:02:20,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
56,XC148385_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,11.96,1.9832,1.509,24000,0,44100,Celeus grammicus,40.584,vanessa 07/27/2022-21:57:37,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
57,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,6.5923,2.8549,24000,0,44100,bird,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,bird,bird
58,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,16.9269,0.97,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
59,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,12.767,2.46,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
60,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,40.806,0.96,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
61,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,60.3603,0.975,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
62,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,68.5051,0.9399,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
63,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,116.433,3.39,24000,0,44100,bird,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,bird,bird
64,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,130.273,0.96,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
65,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,139.872,0.89,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
66,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,151.067,0.89,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
67,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,4.8673,1.01,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
68,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,86.3094,0.95,24000,0,44100,Celeus grammicus,424.219,vanessa 07/27/2022-21:56:49,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
69,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,2.74,1.7801,24000,0,44100,Celeus grammicus,429.908,Sean-SHP 07/27/2022-21:59:23,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
70,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,1.91,0.77,24000,0,44100,bird,429.908,Sean-SHP 07/27/2022-21:59:23,0,False,0,./COSMOS,bird,bird
71,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,4.8101,1.21,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:23,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
72,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,6.2101,3.4001,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:23,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
73,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,12.2202,3.1901,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:23,0,False,0,./COSMOS,bird,bird
74,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,9.9302,2.13,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:23,0,False,0,./COSMOS,bird,bird
75,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,16.8503,1.04,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:23,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
76,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,19.3903,1.1501,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:23,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
77,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,22.3804,8.3001,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:23,0,False,0,./COSMOS,bird,bird
78,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,30.9306,3.94,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,bird,bird
79,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,39.4707,2.44,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
80,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,42.8708,17.4003,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,bird,bird
81,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,60.3211,1.32,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
82,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,63.4411,5.0501,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,bird,bird
83,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,68.4912,0.94,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
84,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,69.4912,0.6701,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,bird,bird
85,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,71.2013,2.96,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,bird,bird
86,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,74.5813,1.1401,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
87,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,76.5214,1.27,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,bird,bird
88,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,78.7514,1.51,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:24,0,False,0,./COSMOS,bird,bird
89,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,80.9214,5.2701,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
90,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,86.2415,1.9601,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
91,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,88.2216,1.58,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
92,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,92.3917,0.39,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
93,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,91.6616,0.38,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
94,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,90.9416,0.37,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
95,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,90.1316,0.46,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
96,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,92.8617,5.1501,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
97,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,99.4418,2.0802,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
98,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,98.6618,0.77,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
99,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,101.642,6.98,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
100,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,108.622,1.18,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
101,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,111.012,1.03,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
102,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,112.812,7.4,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
103,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,117.472,1.04,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
104,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,120.582,4.37,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
105,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,126.612,3.61,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
106,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,130.202,1.11,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
107,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,128.642,1.07,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
108,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,131.282,6.31,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:25,0,False,0,./COSMOS,bird,bird
109,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,139.773,1.14,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:26,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
110,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,143.933,15.62,24000,0,44100,bird,429.909,Sean-SHP 07/27/2022-21:59:26,0,False,0,./COSMOS,bird,bird
111,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,150.983,1.22,24000,0,44100,Celeus grammicus,429.909,Sean-SHP 07/27/2022-21:59:26,0,False,0,./COSMOS,Scaly-breasted Woodpecker,Celeus grammicus
112,XC148386_-_Scaly-breasted_Woodpecker_-_Celeus_grammicus.mp3,186.413,161.353,4.55,24000,0,44100,bird,468.045,Sean-SHP 07/27/2022-22:00:01,0,False,0,./COSMOS,bird,bird
